Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,T=0.25,T=0.5,T=1.0,Release
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,1.07,0.11,0.12,0.15,0.27
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,4.02,0.11,0.12,0.15,0.32
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,6.96,0.11,0.12,0.15,0.36
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,14.2,0.11,0.12,0.15,0.46
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,21.16,0.11,0.12,0.15,0.64
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,25.18,0.11,0.12,0.15,0.79
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,28.13,0.11,0.12,0.15,0.9
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,32.95,0.11,0.12,0.15,0.96
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,39.91,0.11,0.12,0.15,0.98
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,45.0,0.11,0.12,0.15,0.99
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,49.02,0.11,0.12,0.15,0.99
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,51.96,0.11,0.12,0.15,1.0
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,55.98,0.11,0.12,0.15,1.0
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,0.0,0.09,0.1,0.11,0.0
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,1.08,0.09,0.1,0.11,0.21
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,4.04,0.09,0.1,0.11,0.22
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,7.0,0.09,0.1,0.11,0.26
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,20.72,0.09,0.1,0.11,0.33
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,28.25,0.09,0.1,0.11,0.39
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,35.25,0.09,0.1,0.11,0.55
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,42.24,0.09,0.1,0.11,0.7
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,46.01,0.09,0.1,0.11,0.83
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,50.04,0.09,0.1,0.11,0.94
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,54.08,0.09,0.1,0.11,0.95
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,58.12,0.09,0.1,0.11,0.98
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,0.0,0.09,0.11,0.15,0.0
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,0.27,0.09,0.11,0.15,0.12
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,1.08,0.09,0.11,0.15,0.22
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,4.04,0.09,0.11,0.15,0.25
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,7.26,0.09,0.11,0.15,0.27
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,20.99,0.09,0.11,0.15,0.36
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,28.25,0.09,0.11,0.15,0.42
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,34.98,0.09,0.11,0.15,0.54
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,42.24,0.09,0.11,0.15,0.72
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,46.28,0.09,0.11,0.15,0.87
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,50.04,0.09,0.11,0.15,0.94
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,54.08,0.09,0.11,0.15,0.99
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,58.39,0.09,0.11,0.15,1.01
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,0.0,0.04,0.05,0.06,0.0
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,1.35,0.04,0.05,0.06,0.11
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,4.04,0.04,0.05,0.06,0.14
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,7.0,0.04,0.05,0.06,0.17
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,21.26,0.04,0.05,0.06,0.24
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,28.25,0.04,0.05,0.06,0.29
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,35.25,0.04,0.05,0.06,0.47
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,42.51,0.04,0.05,0.06,0.67
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,46.28,0.04,0.05,0.06,0.8
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,50.04,0.04,0.05,0.06,0.88
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,54.35,0.04,0.05,0.06,0.92
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,58.39,0.04,0.05,0.06,0.95
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,0.0,0.02,0.03,0.04,0.0
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,1.35,0.02,0.03,0.04,0.07
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,4.04,0.02,0.03,0.04,0.1
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,7.0,0.02,0.03,0.04,0.12
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,20.99,0.02,0.03,0.04,0.2
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,28.25,0.02,0.03,0.04,0.26
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,35.25,0.02,0.03,0.04,0.47
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,42.24,0.02,0.03,0.04,0.67
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,46.28,0.02,0.03,0.04,0.82
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,50.31,0.02,0.03,0.04,0.93
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,53.81,0.02,0.03,0.04,0.97
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,0.0,0.06,0.13,0.24,0.0
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,0.5,0.06,0.13,0.24,0.11
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,0.95,0.06,0.13,0.24,0.25
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,1.5,0.06,0.13,0.24,0.31
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,2.06,0.06,0.13,0.24,0.44
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,2.45,0.06,0.13,0.24,0.47
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,2.89,0.06,0.13,0.24,0.48
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,3.67,0.06,0.13,0.24,0.5
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,4.12,0.06,0.13,0.24,0.51
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,6.07,0.06,0.13,0.24,0.54
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,8.29,0.06,0.13,0.24,0.57
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,9.96,0.06,0.13,0.24,0.61
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,12.02,0.06,0.13,0.24,0.62
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,13.97,0.06,0.13,0.24,0.68
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,17.98,0.06,0.13,0.24,0.74
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,20.15,0.06,0.13,0.24,0.79
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,22.15,0.06,0.13,0.24,0.86
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,24.04,0.06,0.13,0.24,0.89
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,29.89,0.06,0.13,0.24,0.9
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,0.0,0.03,0.07,0.14,0.0
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,0.56,0.03,0.07,0.14,0.06
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,0.95,0.03,0.07,0.14,0.14
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,1.39,0.03,0.07,0.14,0.2
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,2.0,0.03,0.07,0.14,0.25
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,2.62,0.03,0.07,0.14,0.29
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,3.01,0.03,0.07,0.14,0.33
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,3.62,0.03,0.07,0.14,0.34
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,4.12,0.03,0.07,0.14,0.37
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,5.96,0.03,0.07,0.14,0.4
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,8.13,0.03,0.07,0.14,0.42
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,9.85,0.03,0.07,0.14,0.46
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,12.36,0.03,0.07,0.14,0.49
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,14.03,0.03,0.07,0.14,0.52
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,17.92,0.03,0.07,0.14,0.56
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,20.04,0.03,0.07,0.14,0.62
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,21.93,0.03,0.07,0.14,0.67
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,23.99,0.03,0.07,0.14,0.69
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,29.83,0.03,0.07,0.14,0.71
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,0.0,0.01,0.03,0.05,0.0
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,0.28,0.01,0.03,0.05,0.02
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,1.39,0.01,0.03,0.05,0.08
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,2.06,0.01,0.03,0.05,0.11
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,2.5,0.01,0.03,0.05,0.15
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,3.01,0.01,0.03,0.05,0.21
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,3.34,0.01,0.03,0.05,0.25
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,3.78,0.01,0.03,0.05,0.27
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,6.07,0.01,0.03,0.05,0.32
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,8.07,0.01,0.03,0.05,0.34
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,10.24,0.01,0.03,0.05,0.38
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,11.97,0.01,0.03,0.05,0.4
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,14.14,0.01,0.03,0.05,0.42
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,17.87,0.01,0.03,0.05,0.46
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,19.93,0.01,0.03,0.05,0.49
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,21.87,0.01,0.03,0.05,0.51
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,23.88,0.01,0.03,0.05,0.52
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,29.94,0.01,0.03,0.05,0.54
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,0.0,0.01,0.02,0.05,0.0
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,0.22,0.01,0.02,0.05,0.0
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,0.56,0.01,0.02,0.05,0.02
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,1.0,0.01,0.02,0.05,0.06
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,1.61,0.01,0.02,0.05,0.08
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,2.34,0.01,0.02,0.05,0.13
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,2.73,0.01,0.02,0.05,0.18
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,3.4,0.01,0.02,0.05,0.22
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,4.23,0.01,0.02,0.05,0.24
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,5.9,0.01,0.02,0.05,0.26
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,7.9,0.01,0.02,0.05,0.28
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,9.91,0.01,0.02,0.05,0.3
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,11.91,0.01,0.02,0.05,0.31
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,13.91,0.01,0.02,0.05,0.32
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,18.03,0.01,0.02,0.05,0.33
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,19.93,0.01,0.02,0.05,0.35
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,21.82,0.01,0.02,0.05,0.36
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,23.82,0.01,0.02,0.05,0.36
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,29.89,0.01,0.02,0.05,0.37
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,0.0,0.04,0.06,0.09,0.0
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,0.1,0.04,0.06,0.09,0.06
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,0.94,0.04,0.06,0.09,0.09
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,2.11,0.04,0.06,0.09,0.12
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,3.27,0.04,0.06,0.09,0.15
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,5.17,0.04,0.06,0.09,0.17
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,6.12,0.04,0.06,0.09,0.19
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,8.34,0.04,0.06,0.09,0.21
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,10.56,0.04,0.06,0.09,0.25
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,12.36,0.04,0.06,0.09,0.25
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,14.05,0.04,0.06,0.09,0.28
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,15.32,0.04,0.06,0.09,0.3
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,18.6,0.04,0.06,0.09,0.33
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,21.24,0.04,0.06,0.09,0.37
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,22.61,0.04,0.06,0.09,0.39
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,25.78,0.04,0.06,0.09,0.49
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,28.19,0.04,0.06,0.09,0.67
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,29.35,0.04,0.06,0.09,0.76
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,29.87,0.04,0.06,0.09,0.84
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,31.45,0.04,0.06,0.09,0.93
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,32.61,0.04,0.06,0.09,0.96
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,33.67,0.04,0.06,0.09,0.98
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,35.15,0.04,0.06,0.09,0.98
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,37.06,0.04,0.06,0.09,0.99
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,40.02,0.04,0.06,0.09,0.99
